No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Kuantan Singingi,29511,-0.452510,101.452890,32184,-3.60614,103.975773
2,Kuantan Singingi,29511,-0.452510,101.452890,35376,-5.364748,104.972015
3,Kuantan Singingi,29511,-0.452510,101.452890,28411,0.291466,101.143107
4,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
5,Mamuju Utara,91561,-1.498526,119.239087,94971,0.900303,121.677543
6,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
7,Kuantan Singingi,29511,-0.452510,101.452890,23764,3.779372,97.609232
8,Kuantan Singingi,29511,-0.452510,101.452890,34764,-4.112872,104.488548
9,Mamuju Utara,91561,-1.498526,119.239087,90111,-5.147665,119.432731
10,Kuantan Singingi,29511,-0.452510,101.452890,23891,2.602874,96.050869
11,Kuantan Singingi,29511,-0.452510,101.452890,35592,-5.51985,104.939981
12,Kuantan Singingi,29511,-0.452510,101.452890,20511,3.480805,98.664792
13,Mamuju Utara,91561,-1.498526,119.239087,91311,-3.281948,119.336006
14,Mamuju Utara,91561,-1.498526,119.239087,75511,-0.214494,116.959885
15,Kuantan Singingi,29511,-0.452510,101.452890,24352,5.186948,97.133471
16,Mamuju Utara,91561,-1.498526,119.239087,91992,-2.811711,120.124027
17,Kuantan Singingi,29511,-0.452510,101.452890,22392,2.584514,98.863784
18,Kuantan Singingi,29511,-0.452510,101.452890,23681,4.393488,96.728292
19,Kuantan Singingi,29511,-0.452510,101.452890,20811,3.792181,98.385996
20,Kuantan Singingi,29511,-0.452510,101.452890,24111,5.150908,95.980123
21,Kuantan Singingi,29511,-0.452510,101.452890,31311,-3.549068,103.85882
22,Mamuju Utara,91561,-1.498526,119.239087,76111,-1.267638,116.827905
23,Kuantan Singingi,29511,-0.452510,101.452890,33214,-2.741174,106.440587
24,Kuantan Singingi,29511,-0.452510,101.452890,34157,-4.884785,105.198391
25,Kuantan Singingi,29511,-0.452510,101.452890,31661,-2.77162,103.008349
26,Mamuju Utara,91561,-1.498526,119.239087,92711,-4.826803,120.052518
27,Mamuju Utara,91561,-1.498526,119.239087,90911,-3.783826,120.104919
28,Kuantan Singingi,29511,-0.452510,101.452890,30111,-2.987319,104.736009
29,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
30,Kuantan Singingi,29511,-0.452510,101.452890,25511,-0.57461,100.148899
31,Kuantan Singingi,29511,-0.452510,101.452890,26311,0.148999,99.654716
32,Mamuju Utara,91561,-1.498526,119.239087,92111,-5.370028,119.689257
33,Mamuju Utara,91561,-1.498526,119.239087,94356,-0.423099,119.841901
34,Kuantan Singingi,29511,-0.452510,101.452890,26164,-0.254882,100.233707
35,Kuantan Singingi,29511,-0.452510,101.452890,30911,-2.434015,104.583599
36,Mamuju Utara,91561,-1.498526,119.239087,91361,-1.502777,119.655733
37,Kuantan Singingi,29511,-0.452510,101.452890,32184,-3.60614,103.975773
38,Kuantan Singingi,29511,-0.452510,101.452890,36514,-1.292884,103.879452
39,Mamuju Utara,91561,-1.498526,119.239087,73112,-2.204763,113.924411
40,Mamuju Utara,91561,-1.498526,119.239087,91853,-2.958132,119.935797
41,Kuantan Singingi,29511,-0.452510,101.452890,30655,-3.446607,104.488097
42,Kuantan Singingi,29511,-0.452510,101.452890,79465,1.403274,109.325107
43,Kuantan Singingi,29511,-0.452510,101.452890,78113,-0.036714,109.338004
44,Kuantan Singingi,29511,-0.452510,101.452890,38571,-4.222318,103.012315
45,Kuantan Singingi,29511,-0.452510,101.452890,36514,-1.25072,103.38945
46,Kuantan Singingi,29511,-0.452510,101.452890,79111,0.90931,108.984931
47,Kuantan Singingi,29511,-0.452510,101.452890,29211,-0.170646,102.530555
48,Kuantan Singingi,29511,-0.452510,101.452890,28557,0.881609,100.655658
49,Kuantan Singingi,29511,-0.452510,101.452890,24261,5.16914,96.789803
50,Kuantan Singingi,29511,-0.452510,101.452890,24382,5.506105,95.36854
51,Kuantan Singingi,29511,-0.452510,101.452890,31511,-3.730898,102.78492
52,Mamuju Utara,91561,-1.498526,119.239087,77211,2.890445,117.986957
53,Kuantan Singingi,29511,-0.452510,101.452890,36514,-1.25072,103.38945
54,Mamuju Utara,91561,-1.498526,119.239087,91911,-2.978439,120.091282
55,Kuantan Singingi,29511,-0.452510,101.452890,79465,1.403274,109.325107
56,Mamuju Utara,91561,-1.498526,119.239087,91992,-2.811711,120.124027
57,Mamuju Utara,91561,-1.498526,119.239087,91211,-3.742875,119.520969
58,Kuantan Singingi,29511,-0.452510,101.452890,33511,-2.909958,108.160792
